id,firstName,lastName,team,weight,height,jersey,year,position,homeCity,homeState,homeCountry,homeLatitude,homeLongitude,homeCountyFIPS,recruitIds,conference
5081530,Ian,Pourciau,Navy,213,74,33,4,LB,Baton Rouge,LA,USA,30.4459596,-91.18738,22033,[],AAC
5081536,Kendall,Whiteside,Navy,280,74,98,4,DT,Tampa,FL,USA,27.9477595,-82.458444,12057,[],AAC
5081538,Ben,Purvis,Navy,300,75,68,4,G,Goddard,KS,USA,37.6597363,-97.5753256,20173,[],AAC
5081539,Harry,Spencer,Navy,275,74,77,4,G,Kansas City,MO,USA,39.100105,-94.5781416,29095,[],AAC
5081542,Landon,Robinson,Navy,287,72,96,4,DT,Fairlawn,OH,USA,41.1326644,-81.6262051,39153,['117808'],AAC
5081543,Liam,Barbee,Navy,216,72,51,4,LB,Stanfield,NC,USA,,,,[],AAC
5081544,Greyson,Crawford,Navy,284,75,72,4,G,Orlando,FL,USA,28.5421109,-81.3790304,12095,[],AAC
5081547,Adam,Klenk,Navy,215,74,49,4,LB,Tabernacle,NJ,USA,,,,[],AAC
5081549,Chreign,LaFond,Navy,262,77,91,4,DE,Silver Spring,MD,USA,38.9959461,-77.0276231,24031,[],AAC
5081551,Tyler,Narayan,Navy,249,73,99,4,DE,Irvine,CA,USA,33.6856969,-117.8259819,06059,['117672'],AAC
5081552,Jake,Lusk,Navy,257,75,62,4,OT,Pataskala,OH,USA,39.9956193,-82.6743341,39089,['117626'],AAC
5081559,Dylan,Spelios,Navy,230,76,57,4,LB,Newnan,GA,USA,33.3806716,-84.7996573,13077,['118125'],AAC
5105172,Nathan,Kirkwood,Navy,174,74,17,4,PK,Greencastle,PA,USA,39.790371,-77.7277714,42055,[],AAC
5158338,Alex,McCalop,Navy,275,74,92,3,OL,Greensboro,NC,USA,36.0726355,-79.7919754,37081,[],AAC
5158339,Arnel,Heathington,Navy,193,73,80,3,WR,Waldorf,MD,USA,38.6263882,-76.9106581,24017,[],AAC
5158341,Luke,Hutchison,Navy,190,72,89,3,WR,Round Rock,TX,USA,30.508235,-97.6788934,48491,[],AAC
5158343,Braxton,Woodson,Navy,215,75,5,3,QB,Altamonte Springs,FL,USA,28.6619154,-81.3885899,12117,['113114'],AAC
5158348,Casey,Smith,Navy,204,76,81,3,WR,Annapolis,MD,USA,38.9786401,-76.492786,24003,[],AAC
5158351,TK,Hodges,Navy,190,69,20,3,WR,Chicago,IL,USA,41.8755616,-87.6244212,17031,[],AAC
5158353,JaSean,McLean,Navy,205,74,21,3,LB,Laurel,MD,USA,39.0992752,-76.8483061,24033,[],AAC
5158354,Seth,English,Navy,199,75,1,3,S,Gainesville,FL,USA,29.6519684,-82.3249846,12001,[],AAC
5158355,Tyler,Bradley,Navy,165,66,23,3,WR,Daphne,AL,USA,30.6035255,-87.9036047,01003,[],AAC
5158356,Carson,de Avila,Navy,190,72,24,3,S,Newport Beach,CA,USA,33.6170092,-117.9294401,06059,[],AAC
5158358,Bryce,Allen,Navy,181,71,28,3,CB,Cumming,GA,USA,34.2073196,-84.1401926,13117,[],AAC
5158359,Giuseppe,Sessi,Navy,204,71,16,3,S,San Antonio,TX,USA,29.4246002,-98.4951405,48029,[],AAC
5158360,Conner,Lessane,Navy,198,72,2,3,LB,Lewisville,NC,USA,36.0970819,-80.4192216,37067,[],AAC
5158361,Luke,Lawson,Navy,212,74,31,3,LB,Cranberry Township,PA,USA,40.7099343,-80.1060506,42019,[],AAC
5158362,Nolan,McCamy,Navy,212,74,52,3,LB,Covington,GA,USA,33.5967815,-83.8601827,13217,[],AAC
5158363,Joshua,Switzer,Navy,188,70,9,3,S,Charlotte,NC,USA,35.2272,-80.843083,37119,[],AAC
5158364,Kush'i,Abraham,Navy,186,69,7,3,S,Cincinnati,OH,USA,39.1014537,-84.5124602,39061,[],AAC
5158365,Gage,Leonard,Navy,185,69,29,3,WR,Chatsworth,GA,USA,34.7665942,-84.7698842,13213,[],AAC
5158366,Irabonoise,Oniha,Navy,183,73,3,3,CB,Silver Spring,MD,USA,38.9959461,-77.0276231,24031,[],AAC
5158367,Job,Grant,Navy,223,74,39,3,LB,Kansas City,MO,USA,39.100105,-94.5781416,29095,[],AAC
5158368,Noah,Bull,Navy,210,72,84,3,WR,Baltimore,MD,USA,39.2908816,-76.610759,24510,[],AAC
5158369,Stefan,Egbe,Navy,218,72,41,3,FB,Ellicott City,MD,USA,39.2673284,-76.7983067,24027,[],AAC
5158370,William,Ingle,Navy,215,70,42,3,RB,Cincinnati,OH,USA,39.1014537,-84.5124602,39061,[],AAC
5158371,Matthew,Seliga,Navy,190,71,5,3,S,Cincinnati,OH,USA,39.1014537,-84.5124602,39061,[],AAC
5158372,Gavin,Noe,Navy,227,73,43,3,TE,Norris,TN,USA,,,,['113509'],AAC
5158373,Vic,Listorti,Navy,200,71,40,3,FB,Pasadena,MD,USA,39.1361859,-76.5490844,24003,[],AAC
5158374,Isaiah,Bryant,Navy,165,69,25,3,WR,Mount Dora,FL,USA,28.818746750000003,-81.64585723799206,12069,[],AAC
5158376,Zarian,Simms,Navy,288,76,60,3,G,Concord,NC,USA,35.4093772,-80.5797416,37025,[],AAC
5158377,Isaac,Bunker,Navy,298,75,71,3,G,Monroe,WI,USA,,,,[],AAC
5158382,Coleman,Cauley,Navy,233,73,58,3,LB,Macon,GA,USA,32.8406946,-83.6324022,13021,[],AAC
5158384,Terrence,McCauley,Navy,279,72,76,3,OL,White Plains,MD,USA,38.3717842,-75.5457562,24045,[],AAC
5158385,Cam,Nichols,Navy,288,73,69,3,OL,Charlotte,NC,USA,35.2272,-80.843083,37119,[],AAC
5158386,Ikenna,Ozurumba,Navy,256,77,70,3,DE,Acworth,GA,USA,34.0659329,-84.6768796,13067,[],AAC
5158387,Griffen,Willis,Navy,273,73,95,3,DT,Austin,TX,USA,30.2711286,-97.7436995,48453,[],AAC
5158388,Ben,Reiland,Navy,298,74,78,3,G,Shakopee,MN,USA,44.7980186,-93.5268986,27139,['113433'],AAC
5158390,Matt,Reyes,Navy,284,75,97,3,DT,Friendswood,TX,USA,29.5293998,-95.2010447,48167,[],AAC
5158391,Hoke,Smith II,Navy,317,75,79,3,G,Birmingham,AL,USA,33.5206824,-86.8024326,01073,[],AAC
5158392,Justice,Rider,Navy,235,74,47,3,TE,Dallas,TX,USA,32.7762719,-96.7968559,48113,[],AAC
5158393,Gavin,Woods,Navy,232,75,50,3,LB,Bulverde,TX,USA,29.7438332,-98.4530729,48091,[],AAC
5158394,Kendall,Evans,Navy,210,76,0,3,WR,Mcdonough,GA,USA,33.4473361,-84.1468616,13151,[],AAC
5158395,Joshua,Guerin,Navy,180,73,86,3,WR,Fort Lauderdale,FL,USA,26.1223084,-80.1433786,12011,[],AAC
5158397,Rayne,Fry,Navy,196,74,92,3,LS,Lawrenceville,GA,USA,33.9562149,-83.9879625,13135,[],AAC
5158398,Jake,Norris,Navy,230,75,85,3,TE,Madison,MS,USA,32.4618086,-90.1153638,28089,[],AAC
5158399,Lance,Gossett,Navy,200,73,99,3,PK,Louisville,KY,USA,38.2542376,-85.759407,21111,[],AAC
5211746,Merrick,Barlow,Navy,225,78,45,1,TE,Newbury,MA,USA,,,,['107901'],AAC
5211774,Mason,Frey,Navy,230,74,57,1,LB,Southport,CT,USA,,,,[],AAC
5212655,Jordan,Collins,Navy,228,75,38,1,TE,Rock Hill,SC,USA,34.9248667,-81.0250784,45091,[],AAC
5220469,Michael,Barrow,Navy,190,67,26,2,WR,Grand Prairie,TX,USA,32.657368000000005,-97.02846624175038,48113,[],AAC
5220471,Andre,Gilbert Jr.,Navy,160,67,7,2,WR,Tampa,FL,USA,27.9477595,-82.458444,12057,[],AAC
5220472,Tre,Jones III,Navy,195,74,2,2,QB,Plainfield,IL,USA,41.6086711,-88.2054345,17197,['113015'],AAC
5220473,Jackson,Gutierrez,Navy,207,72,8,2,QB,San Antonio,TX,USA,29.4246002,-98.4951405,48029,[],AAC
5220474,Mikey,Pearson III,Navy,205,68,28,2,RB,Middletown,DE,USA,39.4496857,-75.7166811,10003,[],AAC
5220475,Paul,Lewis,Navy,200,74,15,2,WR,Chester,VA,USA,37.3569086,-77.4421818,51041,[],AAC
5220476,Charles,Robinson,Navy,179,72,4,2,WR,Knoxville,TN,USA,35.9603948,-83.9210261,47093,[],AAC
5220477,Aaron,Rose,Navy,184,74,8,2,S,Windsor Mill,MD,USA,39.3328839,-76.7594179,24005,[],AAC
5220478,Prosper,Akanna,Navy,195,71,3,2,WR,Sachse,TX,USA,32.9762327,-96.5952703,48113,[],AAC
5220479,J.P.,Doyle,Navy,190,73,6,2,QB,Lake Geneva,WI,USA,42.5916836,-88.4334301,55127,[],AAC
5220480,Andersen,Cardoza,Navy,203,70,18,2,WR,Fayetteville,GA,USA,33.4487257,-84.4549262,13113,[],AAC
5220483,Maxwell,Williams,Navy,205,72,22,2,S,League City,TX,USA,29.5074538,-95.0949303,48167,[],AAC
5220484,Drew,Hall,Navy,222,76,10,2,TE,Pembroke,MA,USA,42.0714907,-70.8092074,25023,[],AAC
5220485,Jacob,Carlson,Navy,190,70,11,2,PK,Plano,TX,USA,33.0136764,-96.6925096,48085,[],AAC
5220486,Justin,Bonsu,Navy,210,74,88,2,WR,Joliet,IL,USA,41.5263603,-88.0840212,17197,[],AAC
5220488,Nick,Bell,Navy,182,70,10,2,CB,Centerton,AR,USA,36.359799,-94.2852085,05007,[],AAC
5220489,Xavier,Le Jeune,Navy,181,72,15,2,CB,Midlothian,TX,USA,32.482361,-96.9944489,48139,[],AAC
5220490,Jai,Hundley,Navy,200,69,31,2,RB,Knoxville,TN,USA,35.9603948,-83.9210261,47093,[],AAC
5220491,Aydin,Woolfolk,Navy,215,68,44,2,RB,Fredericksburg,VA,USA,38.3031837,-77.4605399,51630,[],AAC
5220492,Jadyn,Jones,Navy,205,71,34,2,RB,Wyomissing,PA,USA,40.329537,-75.9652117,42011,[],AAC
5220493,Justin,Ross,Navy,185,74,17,2,CB,Gastonia,NC,USA,35.2622158,-81.1838794,37071,[],AAC
5220495,Quinton,Ezzard,Navy,210,73,37,2,S,Smyrna,GA,USA,33.883887,-84.5147454,13067,[],AAC
5220496,Theo,Elwell,Navy,241,77,87,2,TE,Peachtree City,GA,USA,33.3967829,-84.5957629,13113,[],AAC
5220497,Will,Ross,Navy,187,72,40,2,S,Belmont,NC,USA,35.2438272,-81.0377322,37071,[],AAC
5220498,Harry,Beacham III,Navy,220,72,47,2,LB,Baton Rouge,LA,USA,30.4459596,-91.18738,22033,[],AAC
5220499,Phillip,Hamilton,Navy,175,70,18,2,CB,Burleson,TX,USA,32.5420821,-97.3208492,48251,[],AAC
5220501,Noah,Beck,Navy,233,73,46,2,LB,Cleves,OH,USA,39.162299,-84.7491723,39061,[],AAC
5220502,Will,Miles,Navy,230,76,49,2,TE,Mobile,AL,USA,30.6943566,-88.0430541,01097,[],AAC
5220506,Carmello,Michel,Navy,316,75,64,2,G,Brooklyn,NY,USA,40.6501038,-73.9495823,36047,[],AAC
5220507,Teddy,Androus,Navy,220,72,54,2,LB,Annapolis,MD,USA,38.9786401,-76.492786,24003,[],AAC
5220508,Connor,Heater,Navy,275,75,65,2,OT,Brookfield,OH,USA,41.233945,-80.569517,39155,[],AAC
5220509,Sean,Crowley,Navy,293,76,73,2,OT,Glen Arm,MD,USA,,,,[],AAC
5220511,MarcAnthony,Parker,Navy,218,72,56,2,LB,Fredericksburg,VA,USA,38.3031837,-77.4605399,51630,[],AAC
5220512,Fernando,Baker,Navy,298,75,67,2,G,Marietta,GA,USA,33.9528472,-84.5496148,13067,[],AAC
5220513,Karson,Young,Navy,290,75,58,2,OT,Lubbock,TX,USA,33.5635206,-101.879336,48303,[],AAC
5220514,Toran,Smith,Navy,277,74,63,2,OL,Edmond,OK,USA,35.6571367,-97.4649038,40109,[],AAC
5220515,Julien,Moutome,Navy,263,75,90,2,DE,Windsor Mill,MD,USA,39.3328839,-76.7594179,24005,[],AAC
5220516,Jaylin,Acevedo,Navy,310,76,66,2,G,Orlando,FL,USA,28.5421109,-81.3790304,12095,[],AAC
5220518,Xavyer,Arrington,Navy,279,72,94,2,OL,Vero Beach,FL,USA,27.6387163,-80.3975399,12061,[],AAC
5220519,TaMarques,McNeal,Navy,291,72,75,2,OL,Garland,TX,USA,32.912624,-96.6388833,48113,[],AAC
5220520,Chris,Herock,Navy,266,73,64,2,OL,Cumming,GA,USA,34.2073196,-84.1401926,13117,[],AAC
5220521,Aiden,Lyczek,Navy,274,76,93,2,DE,Cranberry Township,PA,USA,40.7099343,-80.1060506,42019,[],AAC
5220523,Hansen,Collie,Navy,273,77,75,2,OT,San Marcos,TX,USA,29.8826436,-97.9405828,48209,[],AAC
5220524,Jake,Polito,Navy,295,75,70,2,C,Somers,NY,USA,41.3281498,-73.6856857,36119,[],AAC
5220525,Daveon,Jones,Navy,221,75,38,2,LB,Valley Grande,AL,USA,32.472244,-87.06678225745156,01047,[],AAC
5220526,Benjamin,Franklin,Navy,247,75,34,2,DE,Cornersville,TN,USA,,,,[],AAC
5220527,Jake,Moore,Navy,220,74,36,2,DE,Mannford,OK,USA,,,,[],AAC
5220528,Justin,Coles,Navy,208,74,32,2,LB,Sunrise,FL,USA,26.1482449,-80.32888594100868,12011,[],AAC
5220530,Matt,Karpinsky,Navy,208,73,43,2,LB,Dayton,OH,USA,39.7589478,-84.1916069,39113,[],AAC
5220531,Dom,Purcell,Navy,200,71,86,2,LB,Columbus,OH,USA,39.9622601,-83.0007065,39049,[],AAC
5220532,Henry,Rothwell,Navy,186,72,87,2,LB,Arcadia,OK,USA,,,,[],AAC
5220533,Jacob,Asbeck,Navy,205,73,39,2,LB,Chester,OK,USA,,,,[],AAC
5222710,Landon,Walker,Navy,190,71,7,1,QB,Alpharetta,GA,USA,34.0709576,-84.2747329,13121,[],AAC
5230720,Drew,Fontana,Navy,273,76,61,2,OT,Pittsburgh,PA,USA,40.4416941,-79.9900861,42003,[],AAC
5295372,Alex,Erby,Navy,212,75,1,1,QB,Harrison,PA,USA,,,,[],AAC
5295373,Santino,Sanchez,Navy,180,68,1,1,WR,Pikesville,MD,USA,39.3745035,-76.7227288,24005,[],AAC
5295374,Jeremiah,Chalmers,Navy,180,71,2,1,WR,Fort Lauderdale,FL,USA,26.1223084,-80.1433786,12011,[],AAC
5295375,Mason,Baker,Navy,203,72,9,1,QB,Hendersonville,TN,USA,36.3049177,-86.621443,47165,[],AAC
5295376,Eli,Harris,Navy,185,72,9,1,WR,Arnold,MD,USA,39.0320784,-76.5025431,24003,[],AAC
5295377,Ryan,Brass,Navy,210,72,10,1,QB,Cincinnati,OH,USA,39.1014537,-84.5124602,39061,[],AAC
5295378,Collin,Seals,Navy,175,72,11,1,S,Lithonia,GA,USA,33.7123305,-84.1051939,13089,[],AAC
5295379,Landon,Dolhancyk,Navy,200,76,13,1,WR,Peachtree City,GA,USA,33.3967829,-84.5957629,13113,[],AAC
5295380,Maddax,Fayard,Navy,195,70,14,1,WR,Destin,FL,USA,30.3935337,-86.4957834,12091,[],AAC
5295381,Brady,McDonough,Navy,215,72,15,1,QB,Scottsdale,AZ,USA,33.4942189,-111.9260184,04013,[],AAC
5295382,Michael,Dove,Navy,200,72,16,1,QB,Winter Garden,FL,USA,28.5656649,-81.5856742,12095,['108649'],AAC
5295383,Alonzo,Manning II,Navy,171,64,16,1,WR,Chicago,IL,USA,41.8755616,-87.6244212,17031,[],AAC
5295384,Austin,Stull,Navy,184,70,20,1,CB,Palo Alto,CA,USA,37.4443293,-122.1598465,06085,[],AAC
5295385,Braeden,George,Navy,204,71,21,1,WR,Baton Rouge,LA,USA,30.4459596,-91.18738,22033,[],AAC
5295386,Derajah,Hardy,Navy,178,70,23,1,CB,Lakeland,FL,USA,28.0394654,-81.9498042,12105,[],AAC
5295387,Jaxson,Jewell,Navy,180,74,25,1,CB,Coral Springs,FL,USA,26.26485615,-80.26534203798758,12011,[],AAC
5295388,Knowel,Smith,Navy,197,74,26,1,S,Newport News,VA,USA,36.9786449,-76.4321089,51700,[],AAC
5295389,Trent,Gray,Navy,197,74,29,1,S,Austin,TX,USA,30.2711286,-97.7436995,48453,[],AAC
5295390,Cody,Fair,Navy,225,74,31,1,LB,Massillon,OH,USA,40.7967244,-81.5215093,39151,[],AAC
5295391,Christian,Cromer,Navy,250,71,32,1,RB,Brooksville,FL,USA,28.5552719,-82.3878709,12053,[],AAC
5295392,Mekhai,Coleman,Navy,198,74,34,1,CB,Eastover,NC,USA,,,,[],AAC
5295393,Trent,Gillis,Navy,200,73,35,1,S,Glen Burnie,MD,USA,39.1626298,-76.6250756,24003,[],AAC
5295394,Akeem,Clark,Navy,190,74,36,1,S,District Heights,MD,USA,38.8576128,-76.8894171,24033,[],AAC
5295395,Brayden,Robertson,Navy,225,79,36,1,TE,Birmingham,AL,USA,33.5206824,-86.8024326,01073,[],AAC
5295396,Brady,O'Connor,Navy,220,74,40,1,LB,Cincinnati,OH,USA,39.1014537,-84.5124602,39061,[],AAC
5295397,Mackenzie,Ardoin,Navy,235,76,41,1,LB,Opelousas,LA,USA,30.5335302,-92.081509,22097,[],AAC
5295398,Christian,Johnson,Navy,225,74,42,1,LB,Atlanta,GA,USA,33.7490987,-84.3901849,13121,[],AAC
5295399,Cam,Robinson,Navy,187,72,42,1,S,Atlanta,GA,USA,33.7490987,-84.3901849,13121,[],AAC
5295400,Jonah,Cali,Navy,190,69,44,1,S,Montverde,FL,USA,28.597741499999998,-81.67591675,12069,[],AAC
5295401,Malcolm,Johnson,Navy,278,78,50,1,TE,South Jordan,UT,USA,40.5621704,-111.929658,49035,[],AAC
5295402,James,Cardinali,Navy,280,78,51,1,OT,Gibsonia,PA,USA,40.6300671,-79.9695004,42003,[],AAC
5295403,Matt,Tomaszewski,Navy,285,75,52,1,OT,Clifton Park,NY,USA,42.8656325,-73.7709535,36091,[],AAC
5295404,Jace,Williams,Navy,290,74,53,1,G,Elgin,OK,USA,,,,[],AAC
5295405,Hunter,Fay,Navy,265,75,54,1,G,Weatherford,TX,USA,32.7589648,-97.7970748,48367,[],AAC
5295406,Bishop,Rellah,Navy,227,74,55,1,LB,Pelham,AL,USA,33.3114985,-86.78242528471824,01117,[],AAC
5295407,Logan,Wegman,Navy,275,76,55,1,OT,Reading,PA,USA,40.335345,-75.9279495,42011,[],AAC
5295408,Wyatt,Ferguson,Navy,295,76,56,1,G,Pasadena,MD,USA,39.1361859,-76.5490844,24003,[],AAC
5295409,John,Hebert,Navy,275,74,57,1,G,Baton Rouge,LA,USA,30.4459596,-91.18738,22033,[],AAC
5295410,Paul,McClune IV,Navy,285,76,59,1,G,Morgantown,PA,USA,,,,[],AAC
5295411,Parker,Turner,Navy,232,75,59,1,LB,Fort Myers,FL,USA,26.640628,-81.8723084,12071,[],AAC
5295412,Will,Hampton,Navy,305,77,65,1,G,Petal,MS,USA,31.3465627,-89.2600605,28035,[],AAC
5295413,Garrison,Dibble,Navy,250,76,69,1,DE,Winston-Salem,NC,USA,36.0998131,-80.2440518,37067,['108113'],AAC
5295414,Bryce,Rothwell,Navy,290,76,71,1,DT,Mount Pleasant,SC,USA,32.7940651,-79.8625851,45019,[],AAC
5295415,Clancy,Orie,Navy,255,75,72,1,DT,Pittsburgh,PA,USA,40.4416941,-79.9900861,42003,[],AAC
5295416,Rhoen,Breen,Navy,265,77,73,1,DT,Cary,NC,USA,35.7883046,-78.7811964,37183,[],AAC
5295417,Cole,Long,Navy,265,74,74,1,OL,Saint Johns,FL,USA,,,,[],AAC
5295418,Cooper,Gardiner,Navy,260,75,76,1,G,Midlothian,GA,USA,,,,[],AAC
5295419,Connor,Young,Navy,270,75,77,1,OL,Pittsburgh,PA,USA,40.4416941,-79.9900861,42003,[],AAC
5295420,Jaden,Brock,Navy,260,76,78,1,DE,Suwanee,GA,USA,34.0514898,-84.0712997,13135,[],AAC
5295421,Clinton,Anyagafu,Navy,255,73,79,1,DE,Missouri City,TX,USA,29.6185669,-95.5377215,48157,[],AAC
5295422,Brandon,Ihle,Navy,220,75,80,1,LB,Apex,NC,USA,35.7325352,-78.8505516,37183,[],AAC
5295423,Will,Miller,Navy,207,75,81,1,LB,Pinehurst,NC,USA,35.1946235,-79.4679317,37125,[],AAC
5295424,Jaden,Mangini,Navy,215,74,82,1,LB,San Diego,CA,USA,32.7174209,-117.1627714,06073,[],AAC
5295425,Nash,Beenen,Navy,210,74,83,1,LB,Atlantic Beach,FL,USA,30.3344077,-81.398696,12031,[],AAC
5295426,Gavin,Widener,Navy,230,76,84,1,LB,Glen Allen,VA,USA,37.6659781,-77.506374,51087,[],AAC
5295427,Amahd,Clark,Navy,210,75,85,1,LB,District Heights,MD,USA,38.8576128,-76.8894171,24033,[],AAC
5295428,Jack,Armbruster,Navy,180,74,90,1,P,New Orleans,LA,USA,29.9499323,-90.0701156,22071,[],AAC
5295429,Jaxon,Endres,Navy,215,74,91,1,LS,Brentwood,TN,USA,36.0325687,-86.7825235,47187,[],AAC
5295430,Danis,Bajric,Navy,186,71,93,1,PK,Temple,TX,USA,31.098207,-97.3427847,48027,[],AAC
5295431,Eli,Cronic,Navy,191,71,94,1,LS,Arnold,MD,USA,39.0320784,-76.5025431,24003,[],AAC
5295432,Justin,Welch,Navy,190,74,95,1,PK,Irmo,SC,USA,34.08846885,-81.18021121302588,45063,[],AAC
5295433,Roman,Hyland,Navy,190,71,97,1,P,Belmont,NC,USA,35.2438272,-81.0377322,37071,[],AAC
5295434,Landon,Purcell,Navy,205,71,98,1,LS,Powell,OH,USA,40.1578403,-83.0751869,39041,[],AAC
4432422,Larry,Moore III,North Texas,284,78,74,4,OL,Missouri City,TX,USA,29.6185669,-95.5377215,48157,[],AAC
4567900,Ugonna,Nnanna,North Texas,311,76,71,4,OL,Arlington,TX,USA,32.701938999999996,-97.10562379033699,48439,['120066'],AAC
4569121,Will,Jones II,North Texas,186,70,0,4,S,Mansfield,TX,USA,32.5631924,-97.1416768,48439,[],AAC
4574686,Briceon,Hayes,North Texas,231,75,44,4,DL,Huntsville,TX,USA,30.7235263,-95.5507771,48471,[],AAC
4576304,Jackson,Lataimua,North Texas,197,71,13,4,S,San Bruno,CA,USA,37.6304904,-122.4110835,06081,['120419'],AAC
4684970,Jimto,Obidegwu,North Texas,335,77,72,4,OL,Brandywine,MD,USA,38.6967833,-76.8477485,24033,['117506'],AAC
4685241,BJ,Allen Jr.,North Texas,193,72,30,3,S,Aledo,TX,USA,32.69900905,-97.60396629774493,48367,['113668'],AAC
4685732,Johnny,Dickson III,North Texas,296,74,54,3,OL,Corpus Christi,TX,USA,27.7477253,-97.4014129,48355,[],AAC
4686474,Shane,Whitter,North Texas,222,72,7,4,LB,Burlington,NC,USA,36.0956918,-79.4377991,37001,[],AAC
4686657,Fatafehi,Vailea II,North Texas,292,73,15,4,DL,Las Vegas,NV,USA,36.1672559,-115.1485163,32003,['117608'],AAC
4692517,Marcellus,Crutchfield,North Texas,200,72,88,3,WR,Tampa,FL,USA,27.9477595,-82.458444,12057,[],AAC
4695965,Trey,Fields,North Texas,212,72,6,4,LB,Danciger,TX,USA,,,,[],AAC
4695983,Richard,Outland Jr.,North Texas,288,75,8,4,DL,Houston,TX,USA,29.7589382,-95.3676974,48201,[],AAC
4698455,Gabe,Blair,North Texas,306,74,65,4,OL,Denton,TX,USA,33.2150386,-97.1330516,48121,[],AAC
4705513,Da'Veawn,Armstead,North Texas,183,73,2,4,CB,Baton Rouge,LA,USA,30.4459596,-91.18738,22033,[],AAC
4749405,Sawyer,Evans,North Texas,204,75,41,4,P,Arlington,TX,USA,32.701938999999996,-97.10562379033699,48439,[],AAC
4870651,Avion,Carter,North Texas,280,76,99,2,DL,Amarillo,TX,USA,35.2072185,-101.8338246,48375,['111511'],AAC
4875866,Reese,Poffenbarger,North Texas,210,72,7,4,QB,Middletown,MD,USA,39.4437567,-77.5454038,24021,['120278'],AAC
4879505,David,Fisher,North Texas,182,71,1,4,CB,Houston,TX,USA,29.7589382,-95.3676974,48201,[],AAC
4879931,Simeon,Evans,North Texas,208,71,3,4,WR,Mansfield,TX,USA,32.5631924,-97.1416768,48439,[],AAC
4880411,Tay,Yanta II,North Texas,335,76,70,4,OL,Falls City,TX,USA,28.9824418,-98.0170297,48255,[],AAC
4880870,Xzavior,Kautai,North Texas,218,72,31,4,LB,Euless,TX,USA,32.8457865,-97.0667142473263,48439,[],AAC
4895073,Grant,Gainer,North Texas,240,73,86,4,TE,Akron,OH,USA,41.083064,-81.518485,39153,[],AAC
4911484,Tyrese,Hunt-Thompson,North Texas,184,73,9,4,WR,Cassopolis,MI,USA,,,,[],AAC
4912301,Ethan,Wesloski,North Texas,234,73,32,3,LB,Mckinney,TX,USA,33.1976496,-96.6154471,48085,['115667'],AAC
4917338,Connor,Vaughn,North Texas,256,76,82,3,TE,Flower Mound,TX,USA,33.0283854,-97.0867203,48121,['115410'],AAC
4918101,S'Maje,Burrell,North Texas,213,72,26,2,LB,Fort Worth,TX,USA,32.753177,-97.3327459,48439,['111582'],AAC
4918428,Saadiq,Clements,North Texas,290,76,98,2,DL,Henderson,KY,USA,37.8367513,-87.5907631,21101,['111945'],AAC
5043473,Dylan,Shaw,North Texas,314,76,53,2,OL,Corpus Christi,TX,USA,27.7477253,-97.4014129,48355,['111946'],AAC
5077695,Taylor,Starling,North Texas,180,69,17,2,CB,Dallas,TX,USA,32.7762719,-96.7968559,48113,['112091'],AAC
5080244,Keviyan,Huddleston,North Texas,260,74,40,2,DL,Tyler,TX,USA,32.3512601,-95.3010624,48423,['111953'],AAC
5092245,JJ,Jean-Louis,North Texas,228,73,35,2,LB,Centerville,OH,USA,39.6283928,-84.1593818,39113,['112831'],AAC
5092690,Kollin,Lewis,North Texas,185,71,25,2,CB,Gladewater,TX,USA,32.5365333,-94.9427169,48183,['113193'],AAC
5099741,Demetrie,Morgan,North Texas,238,77,91,3,DL,Fort Myers,FL,USA,26.640628,-81.8723084,12071,[],AAC
5103852,Dalton,Carnes,North Texas,174,69,11,3,WR,College Station,TX,USA,30.5955289,-96.3071042,48041,[],AAC
5103954,Harrison,Dempsey,North Texas,210,71,47,3,S,Gainesville,TX,USA,33.6259414,-97.1333453,48097,[],AAC
5108224,Willie,Goodacre,North Texas,331,77,66,1,OL,Denton,TX,USA,33.2150386,-97.1330516,48121,['110178'],AAC
5122006,Landon,Sides,North Texas,190,71,22,3,WR,Denton,TX,USA,33.2150386,-97.1330516,48121,['113093'],AAC
5123842,Desmond,Magiya,North Texas,329,77,76,2,OL,Mckinney,TX,USA,33.1976496,-96.6154471,48085,['113211'],AAC
5124996,Evan,Jackson,North Texas,183,71,3,3,S,Houston,TX,USA,29.7589382,-95.3676974,48201,['112553'],AAC
5127936,Will,Smith,North Texas,231,75,92,2,DL,Choctaw,OK,USA,35.4975654,-97.2689263,40109,['112033'],AAC
5141955,Jaydon,Smith,North Texas,190,72,21,1,S,Ingleside,TX,USA,27.876615,-97.2098831,48409,['112912'],AAC
5146726,Kiefer,Sibley,North Texas,179,69,21,2,RB,Waco,TX,USA,31.549333,-97.1466695,48309,[],AAC
5146987,Brandon,Young Jr.,North Texas,239,77,87,2,TE,Mansfield,TX,USA,32.5631924,-97.1416768,48439,['110602'],AAC
5147343,Julian,Knox,North Texas,220,75,22,1,S,Fort Worth,TX,USA,32.753177,-97.3327459,48439,[],AAC
5148787,Wyatt,Young,North Texas,195,72,10,2,WR,Katy,TX,USA,29.7857853,-95.8243956,48157,['110442'],AAC
5149007,Miles,Coleman,North Texas,159,66,1,2,WR,Austin,TX,USA,30.2711286,-97.7436995,48453,['110673'],AAC
5149220,Baron,Tipton,North Texas,201,77,80,1,WR,Coppell,TX,USA,32.9552598,-97.0155703,48113,['110678'],AAC
